id_cliente,fecha_registro,año_registro,mes_registro,trimestre_registro,nombre_completo,nombre_limpio,apellido,email,email_valido,dominio_email,edad,rango_edad,genero,pais,ciudad,codigo_postal,profesion,segmento_cliente,estado_cliente,fecha_ultima_compra,dias_sin_compra,total_compras,monto_total_gastado,ticket_promedio,frecuencia_compras_mes,antiguedad_dias,churn_risk,lifetime_value,canal_adquisicion,ultima_campania,num_reclamaciones,puntuacion_satisfaccion,activo,fecha_baja,motivo_baja,sucursal_preferida,dispositivo_preferido,acepta_newsletter,verificado_identidad,limite_credito,riesgo_fraude
2332,2021-06-29,2021,6,2,maria,Maria,,mariaNone,False,,-42,Menor,0,Argentina,Barcelona,123,Jubilado,Básico,Bloqueado,2022-01-16,1592,30,-8398.32022762909,-279.94400758763635,0.501952035694367,1793,Alto,-1709.6413179501494,App,,9,1,Si,,,Centro,Web,No,,502,Alto
2333,2022-11-13,2022,11,4,carlos  garcia,Carlos,Garcia,carlos@hotmail.com,True,hotmail.com,44,30-44,,Argentina,Santiago,28001,Jubilado,Inactivo,Baja Morosidad,2023-10-07,963,36,4582.8410382361435,127.30113995100399,0.8365608055770721,1291,Alto,1295.6909209575463,Referido,,2,,False,2022-12-30,No usa,,Tablet,0,,164,
2334,2020-02-19,2020,2,1,rodriguez,Desconocido,Rodriguez,correo_invalido_sin_arroba,False,,23,18-29,No especificado,,Bogotá,08001,Jubilado,,Inactivo,2020-02-27,2281,9,183.72761617650622,20.414179575167356,0.11795543905635647,2289,Alto,29.296889429630745,Referido,,1,,No,,,Centro,App Android,False,,482,Bajo
2335,2022-01-13,2022,1,1,elena,Elena,,elena@gmail.com,True,gmail.com,79,60+,M,Argentina,Santiago,,,Básico,Baja Morosidad,2023-05-28,1095,36,17128.67819858448,475.7966166273466,0.677115987460815,1595,Alto,3919.7288667607118,,,7,6,1,2022-11-23,Mal servicio,Online,App Android,No,,911,Crítico
2336,2020-12-21,2020,12,4,fernandez,Desconocido,Fernandez,cliente2336@outlook.es,True,outlook.es,78,60+,1,Chile,,,Docente,Básico,Baja Voluntaria,2021-03-25,1889,-12,0,0,0,1595,Alto,0.0,Evento,,6,1,Inactivo,2021-01-26,Insatisfacción,Centro,Web,1,RECHAZADO,344,Crítico
2337,2021-07-09,2021,7,3,sofia  LOPEZ,Sofia,Lopez,sofia@outlook.es,True,outlook.es,112,60+,,Colombia,Bogotá,CP_INVALIDO,,Corporativo,Activo,2021-09-14,1716,47,4075.2577702655562,86.70761213330971,0.7908020190689848,1783,Alto,834.2507493813392,Referido,,8,N/A,True,,,Móvil,Tablet,0,,529,Medio
2338,2023-08-10,2023,8,3,miguel rodriguez,Miguel,Rodriguez,miguel@yahoo.com,True,yahoo.com,veinticinco,,1,,Bogotá,08001,Docente,Premium,Baja Morosidad,2023-10-21,949,20,2142.662522535164,107.1331261267582,0.5876591576885407,1021,Alto,765.986112365656,App,,3,1,Si,2023-09-21,No usa,Norte,Tablet,1,VERIFICADO,4430,
2339,2020-08-31,2020,8,3,miguel rodriguez,Miguel,Rodriguez,miguel@empresa.es,True,empresa.es,33,30-44,0,España,,123,Estudiante,VIP,Activo,2020-09-12,2083,31,2061.9979284980727,66.51606220961524,0.4439140811455847,2095,Alto,359.25023575264754,Redes Sociales,Verano2023,5,5,Si,,,Centro,Web,1,VERIFICADO,9603,
2340,fecha_invalida,2023,3,1,miguel  LOPEZ,Miguel,Lopez,correo_invalido_sin_arroba,False,,47,45-59,1,Colombia,Bogotá,,,,Baja Morosidad,2023-06-15,1077,19,$2908.7945825626975,,0.48885077186963977,1166,Alto,,Referido,Navidad2023,9,5,False,2024-01-23,Mal servicio,Online,Tablet,False,RECHAZADO,380,Alto
2341,2022-09-22,2022,9,3,maria martinez,Maria,Martinez,maria@gmail.com,True,gmail.com,47,45-59,,Colombia,,CP_INVALIDO,Médico,Básico,,2022-10-08,1327,4,1954.2019330108744,488.5504832527186,0.08935219657483247,1343,Alto,531.1122155986368,Referido,Navidad2023,7,1,True,,,Sur,,0,,191,Crítico
2342,2023-06-03,2023,6,2,LUIS  garcia,Luis,Garcia,luisNone,False,,67,60+,,Argentina,,,Estudiante,Inactivo,Inactivo,2023-08-04,1027,25,688.939299283746,27.55757197134984,0.6887052341597796,1089,Alto,230.91170269840887,Web,Verano2023,2,5,1,,,,,0,,726,Alto
2343,2021-11-18,2021,11,4,PEDRO sanchez,Pedro,Sanchez,pedro@empresa.es,True,empresa.es,-27,Menor,F,México,Barcelona,123,Jubilado,Corporativo,,2022-01-05,1603,7,1153.8552569587862,164.8364652798266,0.12719563900666264,1651,Alto,255.09216764988307,Redes Sociales,,8,2,1,,,Centro,Web Móvil,True,,441,Crítico
2344,2022-03-03,2022,3,1,JAVIER,Javier,,javier@yahoo.com,True,yahoo.com,26,18-29,F,Chile,,28001,,,Baja Voluntaria,2022-04-23,1495,-14,0,0,0,1651,Alto,0.0,Evento,Verano2023,10,1,Activo,2022-06-21,Precio alto,,Tablet,True,,188,
2345,2022-03-08,2022,3,1,PEDRO fernandez,Pedro,Fernandez,pedro@empresa.es,True,empresa.es,veinticinco,,M,México,Santiago,CP_INVALIDO,,Premium,Activo,2022-05-16,1472,39,12710.161178640827,325.9015686830981,0.7592472420506166,1541,Alto,3010.5183842984434,Email Marketing,Verano2023,0,6,Si,,,Online,Web,0,PENDIENTE,4804,Alto
2346,2022-03-23,2022,3,1,sofia,Sofia,,correo_invalido_sin_arroba,False,,37,30-44,M,Argentina,,,Docente,Nuevo,Inactivo,,717,39,12032.49002032622,308.52538513656975,0.7667103538663171,1526,Alto,287802.0221113415,,Navidad2023,6,0,False,,,Online,,No,,882,
2347,2023-03-14,2023,3,1,PEDRO fernandez,Pedro,Fernandez,pedro@hotmail.com,True,hotmail.com,18,18-29,No especificado,,Santiago,,Docente,Premium,Bloqueado,2023-04-22,1131,4,1391.9596294976502,347.98990737441255,0.10256410256410256,1170,Alto,434.2438160398652,Redes Sociales,Primavera2024,8,1,True,,,Norte,,True,,3459,Crítico
2348,2020-01-20,2020,1,1,carlos  LOPEZ,Carlos,Lopez,carlos@hotmail.com,True,hotmail.com,55,45-59,1,Colombia,Barcelona,28001,,Corporativo,Bloqueado,2020-02-21,2287,2,450.8699751416918,225.4349875708459,0.0258732212160414,2319,Alto,70.96487318961513,,Verano2023,9,2,True,,,Centro,Tablet,0,,12,
2349,fecha_invalida,2021,12,4,maria,Maria,,maria@empresa.es,True,empresa.es,32,30-44,Otro,México,Bogotá,CP_INVALIDO,,VIP,Baja Morosidad,2022-12-08,1266,11,1588.6146182760986,144.4195107523726,0.2029520295202952,1626,Alto,356.60783251585235,,,1,0,0,2022-08-30,Mal servicio,Sur,,True,,17930,Alto
2350,01/05/2022,2022,5,2,LOPEZ,Desconocido,Lopez,cliente2350@yahoo.com,True,yahoo.com,50,45-59,M,España,Buenos Aires,CP_INVALIDO,Empresario,Inactivo,Inactivo,2023-01-07,1236,21,10079.684941439249,479.9849972113928,0.42367182246133156,1487,Alto,2474.1661086922163,Evento,,7,N/A,True,,,Centro,App Android,1,PENDIENTE,507,Alto
2351,2021-03-06,2021,3,1,miguel sanchez,Miguel,Sanchez,miguel@yahoo.com,True,yahoo.com,66,60+,Otro,Colombia,Bogotá,123,Estudiante,Nuevo,Baja Voluntaria,2021-03-17,1897,32,6912.410152857218,216.01281727678807,0.5031446540880503,1908,Alto,1322.3426130989963,Evento,,4,4,0,2021-12-22,Precio alto,Centro,Web,True,PENDIENTE,95,Bajo
2352,2023-10-03,2023,10,4,JAVIER,Javier,,correo_invalido_sin_arroba,False,,veinticinco,,0,Colombia,,28001,,Inactivo,Baja Voluntaria,2023-10-20,950,-35,0,0,0,1908,Alto,0.0,Web,Navidad2023,-3,4,1,2024-09-25,Precio alto,Online,Web,True,VERIFICADO,-658,Alto
2353,2021-06-22,2021,6,2,JAVIER,Javier,,javierNone,False,,20,18-29,F,Argentina,Madrid,CP_INVALIDO,,Básico,,2022-06-07,1450,36,$1790.6860996514147,,0.6,1800,Alto,,,,7,4,1,,,,Web,False,RECHAZADO,741,Alto
2354,2021-07-21,2021,7,3,laura martinez,Laura,Martinez,laura@yahoo.com,True,yahoo.com,-55,Menor,,Chile,Santiago,CP_INVALIDO,Médico,Básico,Baja Morosidad,2023-02-10,1202,24,-11744.89660044785,-489.3706916853271,0.40654997176736307,1771,Alto,-2420.60263080941,,Primavera2024,3,6,Inactivo,2022-04-30,Precio alto,,Web Móvil,0,RECHAZADO,716,
2355,2021-07-29,2021,7,3,,Desconocido,,,False,,43,30-44,1,Argentina,Madrid,123,Docente,Nuevo,,2022-02-05,1572,30,5595.689806934168,186.52299356447227,0.5104934770277936,1763,Alto,1158.4950536193824,App,Primavera2024,5,1,0,,,,Web,Sí,RECHAZADO,937,
2356,2020-01-09,2020,1,1,JAVIER fernandez,Javier,Fernandez,javier@yahoo.com,True,yahoo.com,129,60+,M,Argentina,Madrid,28001,Estudiante,Premium,Bloqueado,2021-02-15,1927,44,9359.500055875626,212.71591036080966,0.5665236051502145,2330,Alto,1466.1877769933922,Redes Sociales,,9,1,No,,,,Tablet,1,VERIFICADO,3880,
2357,2022-10-22,2022,10,4,elena rodriguez,Elena,Rodriguez,elena@empresa.es,True,empresa.es,36,30-44,No especificado,,,123,Empresario,,,2024-04-02,785,48,22977.16521325857,478.69094194288687,1.096725057121097,1313,Alto,6387.4069328555815,Web,Navidad2023,0,1,0,,,,,False,RECHAZADO,949,
2358,fecha_invalida,2022,9,3,laura martinez,Laura,Martinez,correo_invalido_sin_arroba,False,,45,45-59,,Colombia,Buenos Aires,CP_INVALIDO,Desempleado,,Baja Voluntaria,2022-12-04,1270,43,17236.94682258259,400.85922843215326,0.9612518628912072,1342,Alto,4688.141274398395,,Verano2023,9,0,False,2023-06-28,No usa,,Web Móvil,No,,139,Medio
2359,2022-08-24,2022,8,3,LUIS sanchez,Luis,Sanchez,luis@yahoo.com,True,yahoo.com,veinticinco,,M,Colombia,CDMX,,,Básico,Activo,2022-11-21,1283,27,1773.6705587508404,65.69150217595705,0.5903790087463557,1372,Alto,471.8584212420239,Referido,Navidad2023,4,1,False,,,,App iOS,0,,835,Alto
2360,2022-12-28,2022,12,4,elena  garcia,Elena,Garcia,elena@empresa.es,True,empresa.es,18,18-29,No especificado,,Bogotá,123,Ingeniero,Premium,Baja Voluntaria,2024-02-15,832,-14,0,0,0,1372,Alto,0.0,Referido,,2,2,Inactivo,2023-06-25,No usa,Sur,Tablet,True,,3816,Bajo
2361,2021-04-27,2021,4,2,PEDRO  garcia,Pedro,Garcia,pedro@gmail.com,True,gmail.com,32,30-44,,Colombia,,08001,Estudiante,Premium,Baja Morosidad,2022-07-29,1398,50,4425.173671315835,88.5034734263167,0.8081896551724137,1856,Alto,870.2523653180388,Redes Sociales,Primavera2024,10,2,False,2022-01-03,,,,Sí,VERIFICADO,2224,
2362,2021-06-07,2021,6,2,elena,Elena,,elenaNone,False,,39,30-44,,España,,,Desempleado,Nuevo,Activo,2021-06-19,1803,25,11821.102658957,472.84410635828,0.4132231404958678,1815,Alto,2377.2465402310218,Evento,,4,4,Activo,,,Móvil,Tablet,0,VERIFICADO,689,Crítico
2363,2021-04-19,2021,4,2,sofia,Sofia,,sofia@outlook.es,True,outlook.es,30,30-44,0,Chile,Buenos Aires,28001,Ingeniero,VIP,,2021-05-24,1829,20,2025.47277927164,101.273638963582,0.3218884120171674,1864,Alto,39661.88650397793,Referido,Navidad2023,3,5,True,,,,App Android,0,PENDIENTE,18796,Medio
2364,2023-12-30,2023,12,4,Cliente Anónimo,Desconocido,,correo_invalido_sin_arroba,False,,78,60+,No especificado,Argentina,CDMX,123,Desempleado,Corporativo,Bloqueado,2024-03-28,790,20,543.8846952543173,27.194234762715865,0.68259385665529,879,Alto,225.84518062323755,Referido,Verano2023,0,2,False,,,Centro,,Sí,,792,
2365,2022-02-16,2022,2,1,carlos rodriguez,Carlos,Rodriguez,carlos@empresa.es,True,empresa.es,-70,Menor,F,México,Bogotá,28001,Médico,VIP,,2022-11-13,1291,40,19740.174968108597,493.5043742027149,0.7687379884689302,1561,Alto,4615.735979090095,App,Primavera2024,1,0,1,,,Sur,App iOS,True,PENDIENTE,18350,Bajo
2366,2022-11-03,2022,11,4,PEDRO martinez,Pedro,Martinez,pedroNone,False,,veinticinco,,Otro,,,,,Inactivo,,2023-03-12,1172,44,$10528.568637816032,,1.0146041506533436,1301,Alto,,,Primavera2024,0,N/A,0,,,,Web,1,,677,Alto
2367,fecha_invalida,2021,10,4,laura fernandez,Laura,Fernandez,laura@yahoo.com,True,yahoo.com,79,60+,Otro,,CDMX,28001,Desempleado,,Baja Morosidad,2022-04-01,1517,41,8155.61150251761,198.9173537199417,0.7369682444577591,1669,Alto,1783.581904385217,Redes Sociales,Primavera2024,0,1,True,2022-07-26,Mal servicio,Online,App iOS,1,VERIFICADO,313,Crítico
2368,2022-01-29,2022,1,1,ana   LOPEZ,Ana,Lopez,anaNone,False,,71,60+,0,,,28001,Desempleado,,Baja Morosidad,2022-02-07,1570,-48,0,0,0,1669,Alto,0.0,Redes Sociales,BlackFriday,10,N/A,Inactivo,2022-11-02,,Móvil,,0,RECHAZADO,136,
2369,2023-07-30,2023,7,3,LUIS  LOPEZ,Luis,Lopez,luis@gmail.com,True,gmail.com,48,45-59,F,,CDMX,CP_INVALIDO,Docente,VIP,Activo,,729,32,13689.600222259392,427.800006945606,0.9302325581395349,1032,Alto,4841.767520469649,,Verano2023,1,0,0,,,Sur,Web,0,PENDIENTE,17407,
2370,2021-03-15,2021,3,1,miguel  LOPEZ,Miguel,Lopez,correo_invalido_sin_arroba,False,,77,60+,F,Argentina,Barcelona,123,Empresario,Inactivo,Bloqueado,2021-12-23,1616,34,2777.3077015452486,81.68552063368378,0.537124802527646,1899,Alto,533.8163828667803,App,Verano2023,3,,True,,,Norte,App iOS,No,,895,
2371,2023-08-12,2023,8,3,miguel  LOPEZ,Miguel,Lopez,miguel@empresa.es,True,empresa.es,24,18-29,,,Buenos Aires,28001,Jubilado,VIP,Inactivo,2024-05-31,726,27,5521.503347854837,204.50012399462358,0.7948969578017664,1019,Alto,1977.7710716064921,App,Navidad2023,3,3,Activo,,,Norte,Tablet,1,,19828,Bajo
2372,2022-10-18,2022,10,4,JAVIER sanchez,Javier,Sanchez,javierNone,False,,54,45-59,0,España,Santiago,,,,Baja Morosidad,2023-03-03,1181,46,13554.754949281385,294.66858585394317,1.0478359908883828,1317,Alto,3756.6329206436635,Referido,,0,1,0,2023-09-25,,,Tablet,True,VERIFICADO,850,Crítico
2373,2020-12-30,2020,12,4,elena martinez,Elena,Martinez,elena@hotmail.com,True,hotmail.com,veinticinco,,1,España,Barcelona,CP_INVALIDO,Jubilado,Básico,Bloqueado,2021-04-15,1868,17,840.5881786908296,49.44636345240174,0.25835866261398177,1974,Alto,155.4279053810298,,BlackFriday,-1,,No,,,Centro,,1,,997,Bajo
2374,2023-08-16,2023,8,3,LUIS rodriguez,Luis,Rodriguez,luis@outlook.es,True,outlook.es,34,30-44,F,México,Buenos Aires,08001,Jubilado,VIP,Baja Morosidad,2024-05-06,751,15,5330.211260897172,355.3474173931448,0.44334975369458124,1015,Alto,1916.7754780566186,Web,Primavera2024,0,1,1,2024-07-04,Mal servicio,Norte,,True,VERIFICADO,9624,Alto
2375,28/09/2023,2023,9,3,martinez,Desconocido,Martinez,cliente2375@outlook.es,True,outlook.es,107,60+,Otro,Colombia,Buenos Aires,28001,Estudiante,Corporativo,Baja Morosidad,2023-10-15,955,47,5065.270516929993,107.77171312617007,1.4506172839506173,972,Alto,1902.082035678444,Redes Sociales,Verano2023,0,0,Si,2024-09-06,Insatisfacción,,App iOS,True,VERIFICADO,43,Alto
2376,fecha_invalida,2023,6,2,PEDRO  LOPEZ,Pedro,Lopez,correo_invalido_sin_arroba,False,,-55,Menor,,Colombia,Buenos Aires,123,Estudiante,,Bloqueado,2024-02-06,841,-6,0,0,0,972,Alto,0.0,Redes Sociales,,1,6,Si,,,Sur,App iOS,Sí,,-135,Bajo
2377,2023-03-04,2023,3,1,miguel,Miguel,,miguel@gmail.com,True,gmail.com,58,45-59,1,España,Bogotá,,Ingeniero,VIP,Bloqueado,2023-08-09,1022,22,8142.240754889319,370.101852494969,0.5593220338983051,1180,Alto,2518.574470792035,Referido,Primavera2024,2,N/A,0,,,Sur,,False,PENDIENTE,6842,Medio
2378,2020-11-11,2020,11,4,sanchez,Desconocido,Sanchez,cliente2378@hotmail.com,True,hotmail.com,40,30-44,F,,Bogotá,08001,Empresario,Premium,Bloqueado,2021-02-10,1932,4,1445.91802451667,361.4795061291675,0.059317844784972804,2023,Alto,260.87992038980946,,Verano2023,0,,True,,,,Web Móvil,1,,4103,
2379,2021-08-25,2021,8,3,LUIS  garcia,Luis,Garcia,luis@outlook.es,True,outlook.es,67,60+,0,España,Madrid,,Jubilado,Inactivo,Baja Morosidad,2023-01-02,1241,32,$10860.018721779872,,0.5529953917050692,1736,Alto,,,BlackFriday,7,1,False,2022-03-20,Insatisfacción,Móvil,,1,,115,Medio
2380,2023-09-03,2023,9,3,sofia fernandez,Sofia,Fernandez,sofia@gmail.com,True,gmail.com,veinticinco,,,Argentina,,,Desempleado,Nuevo,Bloqueado,2023-09-09,991,1,235.53041159552367,235.53041159552367,0.03009027081243731,997,Alto,8622.728207860195,Email Marketing,Primavera2024,0,0,0,,,Móvil,App Android,No,VERIFICADO,893,
2381,2020-11-17,2020,11,4,maria martinez,Maria,Martinez,maria@gmail.com,True,gmail.com,80,60+,M,Argentina,,123,Docente,,,2020-12-14,1990,46,15535.455077840437,337.7272843008791,0.6841844323252355,2017,Alto,2811.3242951967077,,,2,1,1,,,Norte,Web Móvil,True,,984,
2382,2021-10-11,2021,10,4,PEDRO  LOPEZ,Pedro,Lopez,correo_invalido_sin_arroba,False,,68,60+,,Chile,,123,Empresario,Básico,Baja Voluntaria,2023-01-20,1223,26,768.7655435280784,29.56790552031071,0.46181172291296624,1689,Alto,166.13346559369367,,BlackFriday,1,N/A,Activo,2022-03-15,Competencia,Norte,,1,RECHAZADO,929,Alto
2383,2021-03-26,2021,3,1,JAVIER sanchez,Javier,Sanchez,javier@hotmail.com,True,hotmail.com,44,30-44,,,Bogotá,28001,Ingeniero,VIP,Baja Morosidad,2021-09-15,1715,5,1033.7947096711998,206.75894193423997,0.07944915254237288,1888,Alto,199.8596763930021,Referido,Navidad2023,0,0,No,2022-03-03,No usa,Centro,App iOS,False,PENDIENTE,5526,
2384,2023-01-19,2023,1,1,laura,Laura,,laura@hotmail.com,True,hotmail.com,23,18-29,M,Chile,Barcelona,,Empresario,Corporativo,,2023-03-17,1167,-9,0,0,0,1888,Alto,0.0,Evento,Verano2023,9,0,0,,,Centro,Web Móvil,0,,230,Bajo
2385,fecha_invalida,2023,11,4,LUIS fernandez,Luis,Fernandez,,False,,44,30-44,,México,,,Desempleado,Corporativo,,2024-01-16,862,2,197.97897413095882,98.98948706547941,0.06543075245365322,917,Alto,78.8029722549618,Referido,,1,5,Inactivo,,,Centro,Web,No,,27,Alto
2386,2021-12-15,2021,12,4,maria,Maria,,maria@empresa.es,True,empresa.es,66,60+,,México,,123,Desempleado,Corporativo,Inactivo,2022-06-03,1454,37,14048.878676897482,379.69942369993197,0.6834975369458128,1624,Alto,3157.537387356885,Redes Sociales,,6,,False,,,Móvil,App iOS,1,VERIFICADO,992,Crítico
2387,2022-01-10,2022,1,1,JAVIER  garcia,Javier,Garcia,javier@hotmail.com,True,hotmail.com,veinticinco,,M,España,Madrid,28001,Empresario,Nuevo,Baja Voluntaria,2022-04-20,1498,29,5192.588974215574,179.05479221433015,0.5444305381727158,1598,Alto,1186.0419121330942,Redes Sociales,,0,1,True,2022-12-19,No usa,Móvil,Web Móvil,False,VERIFICADO,435,
2388,2020-06-24,2020,6,2,elena fernandez,Elena,Fernandez,correo_invalido_sin_arroba,False,,19,18-29,F,México,Buenos Aires,08001,Desempleado,Corporativo,Baja Morosidad,2021-04-02,1881,40,4279.507919505799,106.98769798764496,0.5547850208044383,2163,Alto,722.1545957557173,Evento,,6,3,Si,2021-04-14,Precio alto,Norte,App Android,Sí,VERIFICADO,499,
2389,2021-09-17,2021,9,3,maria sanchez,Maria,Sanchez,maria@hotmail.com,True,hotmail.com,19,18-29,M,Argentina,Barcelona,,Médico,Básico,Activo,2022-10-03,1332,23,2246.20152404453,97.66093582802304,0.4028021015761821,1713,Alto,478.6127006866628,Email Marketing,,2,N/A,0,,,Sur,Web,True,,671,Bajo
2390,2022-04-28,2022,4,2,Cliente Anónimo,Desconocido,,cliente2390@hotmail.com,True,hotmail.com,30,30-44,F,,Barcelona,08001,Jubilado,VIP,Bloqueado,2023-02-12,1200,11,4431.707160803377,402.8824691639433,0.22147651006711408,1490,Alto,1085.619539391431,Referido,Navidad2023,9,2,Inactivo,,,,,False,,18830,
2391,2023-06-15,2023,6,2,carlos fernandez,Carlos,Fernandez,carlosNone,False,,63,60+,,Chile,,28001,Jubilado,Básico,Inactivo,2023-06-27,1065,36,10485.885206817467,291.274589078263,1.0027855153203342,1077,Alto,3553.712256720869,Evento,,4,1,1,,,Online,Tablet,1,RECHAZADO,722,Crítico
2392,2020-07-07,2020,7,3,,Desconocido,,cliente2392None,False,,49,45-59,1,,Buenos Aires,28001,Médico,Inactivo,Baja Voluntaria,,562,-49,$0,0,0,1077,Alto,,,Verano2023,8,0,1,2021-03-18,Precio alto,Móvil,Web,False,RECHAZADO,993,Alto
2393,2020-02-29,2020,2,1,JAVIER sanchez,Javier,Sanchez,javier@hotmail.com,True,hotmail.com,25,18-29,0,,Santiago,123,Estudiante,Corporativo,Activo,2020-09-04,2091,33,1934.9695640475313,58.635441334773674,0.43440105309346205,2279,Alto,309.9007858171781,Redes Sociales,Navidad2023,6,2,Si,,,Norte,App iOS,1,RECHAZADO,554,Alto
2394,fecha_invalida,2020,11,4,maria  garcia,Maria,Garcia,correo_invalido_sin_arroba,False,,veinticinco,,F,España,Barcelona,28001,Desempleado,,Bloqueado,2020-11-10,2024,21,2955.9488290523186,140.7594680501104,0.31003937007874016,2032,Alto,530.9652178169765,Redes Sociales,Primavera2024,-6,N/A,True,,,Online,,1,,752,Bajo
2395,2021-03-11,2021,3,1,laura  garcia,Laura,Garcia,lauraNone,False,,63,60+,0,España,,28001,Empresario,Nuevo,Activo,2021-03-20,1894,38,16001.213621283503,421.0845689811448,0.5990541250656858,1903,Alto,3069.071451270877,Web,BlackFriday,5,2,Si,,,Centro,App iOS,False,RECHAZADO,906,
2396,2020-10-13,2020,10,4,miguel,Miguel,,miguel@yahoo.com,True,yahoo.com,67,60+,F,Colombia,,123,Desempleado,,Activo,2021-09-23,1707,0,0,0,0,1903,Alto,0.0,Redes Sociales,,3,2,True,,,Online,,False,,565,
2397,2020-11-11,2020,11,4,ana  martinez,Ana,Martinez,ana@yahoo.com,True,yahoo.com,46,45-59,Otro,España,Madrid,08001,Médico,Nuevo,,2021-01-12,1961,7,2881.7758966216356,411.68227094594795,0.10380622837370243,2023,Alto,51994.47366618374,Web,,1,1,False,,,Centro,App iOS,0,PENDIENTE,912,
2398,2021-03-03,2021,3,1,miguel  LOPEZ,Miguel,Lopez,miguel@empresa.es,True,empresa.es,-95,Menor,,,CDMX,08001,,Nuevo,Bloqueado,2021-08-30,1731,48,-2486.6452225470025,-51.80510880306255,0.7535321821036107,1911,Alto,-474.9479362792548,Web,Verano2023,5,N/A,No,,,,App iOS,No,PENDIENTE,60,
2399,2020-03-20,2020,3,1,JAVIER rodriguez,Javier,Rodriguez,javierNone,False,,22,18-29,F,Argentina,Santiago,CP_INVALIDO,,VIP,Inactivo,2020-12-01,2003,39,17325.322995441275,444.2390511651609,0.5179282868525896,2259,Alto,2799.354977129732,Referido,Verano2023,2,4,No,,,Móvil,,False,PENDIENTE,11653,
2400,28/11/2023,2023,11,4,sofia,Sofia,,correo_invalido_sin_arroba,False,,53,45-59,,Chile,CDMX,123,Desempleado,Premium,Activo,2024-09-06,628,-29,0,0,0,2259,Alto,0.0,Evento,Navidad2023,7,4,No,,,Online,Web Móvil,False,RECHAZADO,-1412,
2401,2023-03-16,2023,3,1,PEDRO fernandez,Pedro,Fernandez,pedro@yahoo.com,True,yahoo.com,veinticinco,,,Colombia,,08001,,,Activo,2023-06-06,1086,38,16162.530243124105,425.32974324010803,0.9760273972602739,1168,Alto,5050.790700976283,,,6,,0,,,Online,Web,False,PENDIENTE,196,Alto
2402,2020-07-19,2020,7,3,garcia,Desconocido,Garcia,cliente2402@hotmail.com,True,hotmail.com,76,60+,M,Argentina,,28001,,Inactivo,,2022-02-16,1561,37,9344.688966358737,252.55916125293885,0.5191768007483629,2138,Alto,1595.3280976243868,,Primavera2024,6,4,Activo,,,Norte,Tablet,No,,783,Medio
2403,fecha_invalida,2022,9,3,laura  garcia,Laura,Garcia,lauraNone,False,,64,60+,0,México,Barcelona,28001,Empresario,Inactivo,Bloqueado,2022-12-31,1243,23,10095.347416505776,438.9281485437294,0.5137751303052867,1343,Alto,2743.709461671339,Web,BlackFriday,1,6,Activo,,,Norte,Tablet,1,VERIFICADO,691,
2404,2022-07-16,2022,7,3,laura,Laura,,laura@gmail.com,True,gmail.com,37,30-44,0,Chile,,28001,Ingeniero,Premium,Inactivo,2023-10-09,961,10,2312.1764827350275,231.21764827350276,0.21261516654854712,1411,Alto,598.1179420257158,Web,Navidad2023,4,2,Si,,,,App Android,False,RECHAZADO,3329,
2405,2023-01-13,2023,1,1,martinez,Desconocido,Martinez,cliente2405@hotmail.com,True,hotmail.com,51,45-59,0,Colombia,,123,,Premium,Activo,2023-07-11,1051,12,$4053.412703203344,,0.2926829268292683,1230,Alto,,,Primavera2024,10,3,1,,,Sur,App Android,1,PENDIENTE,2078,
2406,2020-03-25,2020,3,1,carlos,Carlos,,correo_invalido_sin_arroba,False,,31,30-44,1,México,Barcelona,08001,Docente,Premium,Inactivo,2020-08-21,2105,8,2035.4345342475733,254.42931678094666,0.1064773735581189,2254,Alto,329.6067457854322,Web,Verano2023,6,1,No,,,,Tablet,True,,2879,
2407,2022-01-06,2022,1,1,carlos fernandez,Carlos,Fernandez,carlos@empresa.es,True,empresa.es,79,60+,0,México,Bogotá,08001,Desempleado,Premium,Activo,2022-01-19,1589,32,11291.946587306868,352.8733308533396,0.599250936329588,1602,Alto,2572.7593660218517,Web,,1,6,Inactivo,,,,,0,RECHAZADO,1288,
